Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image
Nifty 50,@Nifty___50,2023-09-26T14:44:15.000Z,False,#3_months_chart_nifty50_26_09_2023,1,0,0,0,"['#3_months_chart_', 'nifty50', '_26_09_2023']",[],[],https://pbs.twimg.com/profile_images/1706325264752394240/HjY4hxn8_normal.jpg
Nifty 50,@Nifty___50,2023-09-26T14:44:09.000Z,False,#1_month_chart_nifty50_26_09_2023,1,0,0,0,"['#1_month_chart_', 'nifty50', '_26_09_2023']",[],[],https://pbs.twimg.com/profile_images/1706325264752394240/HjY4hxn8_normal.jpg
Nifty 50,@Nifty___50,2023-09-26T14:44:04.000Z,False,#1_week_chart_nifty50_26_09_2023,1,0,0,0,"['#1_week_chart_', 'nifty50', '_26_09_2023']",[],[],https://pbs.twimg.com/profile_images/1706325264752394240/HjY4hxn8_normal.jpg
Nifty 50,@Nifty___50,2023-09-26T14:44:00.000Z,False,#1_day_chart_nifty50_26_09_2023,1,0,0,0,"['#1_day_chart_', 'nifty50', '_26_09_2023']",[],[],https://pbs.twimg.com/profile_images/1706325264752394240/HjY4hxn8_normal.jpg
Nifty 50,@Nifty___50,2023-09-26T14:43:57.000Z,False,#4_hours_chart_nifty50_26_09_2023,1,0,0,0,"['#4_hours_chart_', 'nifty50', '_26_09_2023']",[],[],https://pbs.twimg.com/profile_images/1706325264752394240/HjY4hxn8_normal.jpg
Nifty 50,@Nifty___50,2023-09-26T14:43:54.000Z,False,#3_hours_chart_nifty50_26_09_2023,1,0,0,0,"['#3_hours_chart_', 'nifty50', '_26_09_2023']",[],[],https://pbs.twimg.com/profile_images/1706325264752394240/HjY4hxn8_normal.jpg
Nifty 50,@Nifty___50,2023-09-26T14:43:51.000Z,False,#2_hours_chart_nifty50_26_09_2023,1,0,0,0,"['#2_hours_chart_', 'nifty50', '_26_09_2023']",[],[],https://pbs.twimg.com/profile_images/1706325264752394240/HjY4hxn8_normal.jpg
Nifty 50,@Nifty___50,2023-09-26T14:43:48.000Z,False,#1_hour_chart_nifty50_26_09_2023,1,0,0,0,"['#1_hour_chart_', 'nifty50', '_26_09_2023']",[],[],https://pbs.twimg.com/profile_images/1706325264752394240/HjY4hxn8_normal.jpg
Nifty 50,@Nifty___50,2023-09-26T14:43:45.000Z,False,#45_minute_chart_nifty50_26_09_2023,1,0,0,0,"['#45_minute_chart_', 'nifty50', '_26_09_2023']",[],[],https://pbs.twimg.com/profile_images/1706325264752394240/HjY4hxn8_normal.jpg
Nifty 50,@Nifty___50,2023-09-26T14:43:41.000Z,False,#30_minute_chart_nifty50_26_09_2023,1,0,0,1,"['#30_minute_chart_', 'nifty50', '_26_09_2023']",[],[],https://pbs.twimg.com/profile_images/1706325264752394240/HjY4hxn8_normal.jpg
Nifty 50,@Nifty___50,2023-09-26T14:43:38.000Z,False,#15_minute_chart_nifty50_26_09_2023,1,0,0,1,"['#15_minute_chart_', 'nifty50', '_26_09_2023']",[],[],https://pbs.twimg.com/profile_images/1706325264752394240/HjY4hxn8_normal.jpg
Nifty 50,@Nifty___50,2023-09-26T14:43:35.000Z,False,#5_minute_chart_nifty50_26_09_2023,1,0,0,0,"['#5_minute_chart_', 'nifty50', '_26_09_2023']",[],[],https://pbs.twimg.com/profile_images/1706325264752394240/HjY4hxn8_normal.jpg
Nifty 50,@Nifty___50,2023-09-26T14:43:31.000Z,False,#3_minute_chart_nifty50_26_09_2023,1,0,0,0,"['#3_minute_chart_', 'nifty50', '_26_09_2023']",[],[],https://pbs.twimg.com/profile_images/1706325264752394240/HjY4hxn8_normal.jpg
Nifty 50,@Nifty___50,2023-09-26T14:43:29.000Z,False,#1_minute_chart_nifty50_26_09_2023,1,0,0,1,"['#1_minute_chart_', 'nifty50', '_26_09_2023']",[],[],https://pbs.twimg.com/profile_images/1706325264752394240/HjY4hxn8_normal.jpg
Market Crush,@Marketcrush175,2023-09-26T14:42:16.000Z,False,Follow our Whatsapp Channel for  live updates Follow the MarketCrush175 channel on WhatsApp: https://whatsapp.com/channel/0029Va4z1VwLCoXB9Yt3Uv3P…#channel#StockMarket #Nifty #nifty50 #NiftyBank #multibagger,0,0,0,99,"['#channel', '#StockMarket', '#Nifty', '#nifty50', '#NiftyBank', '#multibagger']",[],['\\U0001f525'],https://pbs.twimg.com/profile_images/1403537893465882627/y_NI_Jh3_normal.jpg
Yash Bengani,@YashBengani97,2023-09-26T14:40:10.000Z,True,"Nifty OCT'22 - 5% UP
Nifty Oct'15 - went 5% up closed at 1% up
Nifty Oct'11-  9 % up
Will this cycle continue ???    Nifty 20500-21000#nifty50 #Nifty #banknifty #StockMarket #StockMarketindia",0,0,0,176,"['#nifty50', '#Nifty', '#banknifty', '#StockMarket', '#StockMarketindia']","['@_anujsinghal', '@CNBC_Awaaz']",[],https://pbs.twimg.com/profile_images/1687700325405442048/HmsfwqcK_normal.jpg
Bal Krishan Sehgal,@BalkrishnSehgal,2023-09-26T14:39:17.000Z,False,FII SELL NET RUPEES 693.47 CR OF INDIA SHARES TODAY || DII BUY NET RUPEES 714.75 CR#nifty50 #StockMarket #banknifty #Nifty,0,0,0,47,"['#nifty50', '#StockMarket', '#banknifty', '#Nifty']",[],[],https://pbs.twimg.com/profile_images/1659506556029861889/2hoFterb_normal.jpg
Shahbaz Shad Anwar,@ShahbazShadAnw,2023-09-26T14:38:35.000Z,False,"JSW ENERGY  420 to 440 
More to come   #investment #investing  #JswEnergy #trading  #nifty50",0,0,2,134,"['#investment', '#investing', '#JswEnergy', '#trading', '#nifty50']",[],['\\U0001f525'],https://pbs.twimg.com/profile_images/1691136839682498560/4ewH9epl_normal.jpg
Raj Kashiram Chincholkar,@Raj__00012,2023-09-26T14:38:25.000Z,False,"Day 8 Today's PnL
Day close : Green
Mistake : no
Improvement : need to setup#banknifty #nifty50 #nseindia #bseindia",0,0,0,102,"['#banknifty', '#nifty50', '#nseindia', '#bseindia']",[],[],https://pbs.twimg.com/profile_images/1560693843804073984/iQs70IKS_normal.jpg
Nifty_Optionist,@Nifty_Optionist,2023-09-26T14:38:10.000Z,False,"I dont know how mature markets are traded (arg for extension of timings) 
but for a place where 90% traders are in loss better will be educating traders for a mature market#sensex #nifty50 #finnifty #niftyOptions #OptionsTrading #Optionselling #BankNiftyOptions #Zerodha",0,0,0,161,"['#sensex', '#nifty50', '#finnifty', '#niftyOptions', '#OptionsTrading', '#Optionselling', '#BankNiftyOptions', '#Zerodha']",[],[],https://pbs.twimg.com/profile_images/1627588269470015489/CHivlSo3_normal.jpg
Siddhesh Sonar,@siddhsonar,2023-09-26T14:35:13.000Z,False,#Biocon why it is not performing.? Will it give any returns to stakeholders ?  #nifty50,0,0,0,210,"['#Biocon', '#nifty50']",['@kiranshaw'],[],https://pbs.twimg.com/profile_images/1649483220822667264/lpj6MSpq_normal.jpg
CuiteNidhi Patel,@_Nifty50,2023-09-26T14:33:47.000Z,False,"For the first time after a very long time, we have a platform which is streaming Carabao Cup games for which people like me used to find those unreliable online streams. Well done FanCode. #CarabaoCuponFanCode",0,0,0,46,['#CarabaoCuponFanCode'],[],[],https://pbs.twimg.com/profile_images/1660902940897603585/y8qHIapR_normal.jpg
Vishu Kartik,@kartikvishu,2023-09-26T14:32:12.000Z,True,"Post-Market Shots #NIFTY50Closed at 19,664.70, down by -9.85  points from previous closing (0.05%) #BANKNIFTYClosed at 44,624.20 down by -141.90 points (0.32%) #FINNIFTYClosed at 19,797.85 down by -44.75  points from previous closing (0.23%)  Market… Show more",0,4,6,"1,163","['#NIFTY50', '#BANKNIFTY', '#FINNIFTY']",[],"['\\u2600\\ufe0f', '\\U0001f53b', '\\U0001f53b', '\\U0001f53b', '\\U0001f4fa']",https://pbs.twimg.com/profile_images/1548013021485682689/qq6wHT8B_normal.jpg
Sane Research,@sane_research,2023-09-26T14:31:56.000Z,True,"Since Jul'23, 91 recommendations in total! 

84 out of 91 were winning trades

7 SLs hit #Nifty #StockMarketIndia #Stocks#intradaytrading #Nifty50 #zerodha #angelbroking #NiftyBank  #sensex#BankNifty #StockMarket #nseindia #nse #bse#intraday #stocktowatch… Show more",0,1,1,272,"['#Nifty', '#StockMarketIndia', '#Stocks', '#intradaytrading', '#Nifty50', '#zerodha', '#angelbroking', '#NiftyBank', '#sensex', '#BankNifty', '#StockMarket', '#nseindia', '#nse', '#bse', '#intraday', '#stocktowatch']",[],"['\\U0001f64f', '\\U0001f64f', '\\U0001f64f']",https://pbs.twimg.com/profile_images/1562608137949298688/FnllmnSZ_normal.jpg
Vijay,@hiwistler,2023-09-26T14:31:19.000Z,False,Buy #KEI   Industries; target of Rs 2908: Prabhudas Lilladher   #nifty50,0,0,0,50,"['#KEI', '#nifty50']",[],[],https://pbs.twimg.com/profile_images/1622693603930738708/HS2xdKXE_normal.jpg
Nifty_Optionist,@Nifty_Optionist,2023-09-26T14:30:04.000Z,False,"Its going to be around month but still #jiofin can not be pledged in zerodha

Do any body have some idea how much time it takes to pledge it for collateral.#JioFinancialServices #sensex #nifty50 #finnifty #niftyOptions #OptionsTrading #Optionselling #BankNiftyOptions #Zerodha",1,0,0,378,"['#jiofin', '#JioFinancialServices', '#sensex', '#nifty50', '#finnifty', '#niftyOptions', '#OptionsTrading', '#Optionselling', '#BankNiftyOptions', '#Zerodha']",[],[],https://pbs.twimg.com/profile_images/1627588269470015489/CHivlSo3_normal.jpg
Sachin Khandelwal,@sk171k,2023-09-26T14:28:42.000Z,True,"Flight turbulence for 5 min 
Me -mummy-papa,Varsha Mannu love you all #flights #trading #trade #trader #optiontrading #nifty50",1,1,1,69,"['#flights', '#trading', '#trade', '#trader', '#optiontrading', '#nifty50']",[],[],https://pbs.twimg.com/profile_images/1567554489749753856/QMO5dx8u_normal.jpg
Bank Nifty,@Bankniftyy,2023-09-26T14:27:59.000Z,False,"#BankNiftyOptions #banknifty #NiftyBank #nifty50 #nifty #niftyOptions #GIFTNIFTY #finnifty #sensex 
Global Market Falling:
Dow Jones down 280 points
Nasdaq       down 160 points
Dax               down 127 points
FTSE             up       11 points
CAC              down 53 points",0,1,1,255,"['#BankNiftyOptions', '#banknifty', '#NiftyBank', '#nifty50', '#nifty', '#niftyOptions', '#GIFTNIFTY', '#finnifty', '#sensex']",[],[],https://pbs.twimg.com/profile_images/1674277168904572928/UAT_cVkh_normal.jpg
Vijay,@hiwistler,2023-09-26T14:27:15.000Z,False,#aparinds   Apar Industries scales record highs as board plans to weigh raising funds  #nifty50,0,0,0,90,"['#aparinds', '#nifty50']",[],[],https://pbs.twimg.com/profile_images/1622693603930738708/HS2xdKXE_normal.jpg
Himanshu Rwt,@HimanshuRWT4,2023-09-26T14:27:05.000Z,False,#NSEUpdates #Nifty #Nifty50 #NSEIndia #StockMarketIndia #ShareMarket #MarketUpdates,0,1,2,83,"['#NSEUpdates', '#Nifty', '#Nifty50', '#NSEIndia', '#StockMarketIndia', '#ShareMarket', '#MarketUpdates']",[],[],https://pbs.twimg.com/profile_images/1234495554891198465/J6c-l1T0_normal.jpg
Anil Chouhan,@AnilChouhann,2023-09-26T14:26:51.000Z,False,"Levels for Nifty, Still i need time to explore behind the scenes in between these candles and to evaluate economic views.#nifty50 #Nifty",0,1,1,119,"['#nifty50', '#Nifty']",[],[],https://pbs.twimg.com/profile_images/1707283944436064256/Dvtmv-2u_normal.jpg
Yash Bengani,@YashBengani97,2023-09-26T14:26:38.000Z,True,#HDFCBank at it's crucial support of 1520-1500 level. Will it bounce back to 1680 levels??  #StockMarket #StockToWatch #nifty50 #NiftyBank,0,1,0,196,"['#HDFCBank', '#StockMarket', '#StockToWatch', '#nifty50', '#NiftyBank']","['@CNBCTV18News', '@_anujsinghal']",[],https://pbs.twimg.com/profile_images/1687700325405442048/HmsfwqcK_normal.jpg
QuAlgor,@StreetTalkMkt21,2023-09-26T14:26:24.000Z,False,"NG-225CE-Oct 

Swing Buy  around 21. Tgt 24 & 26. SL Blw 18.2#QuAlgor #QuAlgo #Nifty #Future #Index #Options #Optionstrading #nifty50 #shares #stocks #stockmarket #volatility #Bnf #banknifty #Crude #mondaymotivation #expirytrade",1,0,0,232,"['#QuAlgor', '#QuAlgo', '#Nifty', '#Future', '#Index', '#Options', '#Optionstrading', '#nifty50', '#shares', '#stocks', '#stockmarket', '#volatility', '#Bnf', '#banknifty', '#Crude', '#mondaymotivation', '#expirytrade']",[],[],https://pbs.twimg.com/profile_images/1680990461539028992/rFryutSE_normal.jpg
Satish,@satishtical,2023-09-26T14:24:45.000Z,False,Holding firmly in this market#Nifty #Nifty50 #niftyOptions #niftytrading #BankNifty #StockMarketindia #stockmarkets #Stockmarketsindia #optionbuying #bearmarket #optionstrading #zerodha #intraday #trading #intradaytrading #nse #nseindia #bse #bseindia #Eagleoptionshouse,0,0,0,323,"['#Nifty', '#Nifty50', '#niftyOptions', '#niftytrading', '#BankNifty', '#StockMarketindia', '#stockmarkets', '#Stockmarketsindia', '#optionbuying', '#bearmarket', '#optionstrading', '#zerodha', '#intraday', '#trading', '#intradaytrading', '#nse', '#nseindia', '#bse', '#bseindia', '#Eagleoptionshouse']",[],"['\\U0001f44d', '\\U0001f918']",https://pbs.twimg.com/profile_images/1328697352287256578/uWl3LoXU_normal.jpg
Vijay,@hiwistler,2023-09-26T14:21:40.000Z,False,"#zerodha 's FY23 profit and revenue up nearly 39% to Rs 2,907 cr and Rs 6,875 cr  #nifty50",0,0,1,158,"['#zerodha', '#nifty50']",[],[],https://pbs.twimg.com/profile_images/1622693603930738708/HS2xdKXE_normal.jpg
TradeX Trader Tamil,@Tradextrader,2023-09-26T14:21:35.000Z,False,"Buy - 143
Target - 170+

Join Our Telegram Channel: https://t.me/tradextradertamil…#NiftyFifty #Nifty #NiftyBank #nifty50#BreakoutStock #stockmarkets #stocktobuy #nifty #niftyOptions #banknifty  #StockMarket #tradingstrategy  #tradingpsychology #TradingView #ViratKohli #TradingCards",0,0,0,189,"['#NiftyFifty', '#Nifty', '#NiftyBank', '#nifty50', '#BreakoutStock', '#stockmarkets', '#stocktobuy', '#nifty', '#niftyOptions', '#banknifty', '#StockMarket', '#tradingstrategy', '#tradingpsychology', '#TradingView', '#ViratKohli', '#TradingCards']",[],[],https://pbs.twimg.com/profile_images/1693134805087682561/o3-XX1SG_normal.jpg
सुनामी,@Nifty50Wale,2023-09-26T14:20:27.000Z,False,264 high current CMP 244 book or trail trade closed,0,0,0,50,[],[],[],https://pbs.twimg.com/profile_images/1703753809703456768/R-oEuw9M_normal.jpg
Vijay,@hiwistler,2023-09-26T14:19:17.000Z,False,"Technical view | Nifty remains uncertain about trend, bearish sentiment may continue till index stays below 19,750  #nifty50",0,0,0,47,['#nifty50'],[],[],https://pbs.twimg.com/profile_images/1622693603930738708/HS2xdKXE_normal.jpg
Nifty50,@__Nifty50,2023-09-26T14:13:11.000Z,False,"You should not because of premium decay

Exit tomorrow at any cost with whatever profit or loss",0,0,1,70,[],[],[],https://pbs.twimg.com/profile_images/1701292227195277312/semQ5Eax_normal.jpg
Himani,@STOCKBAGGER1,2023-09-26T14:11:27.000Z,False,"Daily Market  26/09/2023 NIFTY50: ₹19664.7 | -0.05% Top Gainers EICHERMOT: +2.52%
HEROMOTOCO: +2.01%
NESTLEIND: +1.62%
BAJAJ-AUTO: +1.27%
ONGC: +1.21%

Top Losers INDUSINDBK: -1.37%
CIPLA: -1.33%
TECHM: -1.32%
KOTAKBANK: -1.14%
ADANIENT: -0.97%",0,1,7,872,[],[],"['\\U0001f4ca', '\\U0001f53b', '\\U0001f4c8', '\\U0001f4c9']",https://pbs.twimg.com/profile_images/1678847255238033408/lbh3AVJa_normal.jpg
PIXSTOX,@pixstox,2023-09-26T14:11:15.000Z,True,"Performance of Nifty50 & Sensex on September 26, 2023
Quick glance on who performed and who under-performed!

Dive in, get ahead of the curve!#SENSEX #nifty #TradeTalk #StockSizzle #pixstox",0,2,3,94,"['#SENSEX', '#nifty', '#TradeTalk', '#StockSizzle', '#pixstox']",[],[],https://pbs.twimg.com/profile_images/1117019884829859840/tLi8RBe1_normal.png
Vijay,@hiwistler,2023-09-26T14:08:01.000Z,False,Gainers and Losers: 10 stocks that moved the most on September 26  #nifty50,0,0,0,44,['#nifty50'],[],[],https://pbs.twimg.com/profile_images/1622693603930738708/HS2xdKXE_normal.jpg
Star Options,@anandsh41201305,2023-09-26T14:10:26.000Z,False,"Cracker  #finnifty expiry! 

19850 put 30 to 60 #banknifty 45K put 330 to 520 #niftybank 44900 put 250 to 440 44800 put 200 to 370 #Nifty 19800 put 118 to 175 Wanna Learn?? DM me Or send query on  tree ! #nifty50 #OptionsTrading",0,2,3,855,"['#finnifty', '#banknifty', '#niftybank', '#Nifty', '#nifty50', '#OptionsTrading']",[],"['\\U0001f358', '\\U0001f680', '\\U0001f680', '\\U0001f680', '\\U0001f680', '\\U0001f680', '\\U0001f680', '\\U0001f525', '\\U0001f525', '\\U0001f525', '\\U0001f525', '\\U0001f525', '\\U0001f525', '\\U0001f525', '\\U0001f525', '\\U0001f525', '\\U0001f517', '\\U0001f334']",https://pbs.twimg.com/profile_images/1674736684540493825/hUPLYEHO_normal.jpg
Daily Trader,@kiran90590,2023-09-26T14:07:50.000Z,False,"Verified and validated! Here's my verified P&L from , supported by  #VerifiedBy1lyOptions #TransparentTrading #Nifty #NiftyBank #Nifty50 #NiftyOptions",0,0,5,140,"['#VerifiedBy1lyOptions', '#TransparentTrading', '#Nifty', '#NiftyBank', '#Nifty50', '#NiftyOptions']","['@aliceblue_india', '@1lyOptions']",[],https://pbs.twimg.com/profile_images/1698973035674689536/gp3wx4YM_normal.jpg
Vijay,@hiwistler,2023-09-26T14:07:24.000Z,False, #zensartech  #rppinfra   #nifty50  more orders,0,0,0,184,"['#zensartech', '#rppinfra', '#nifty50']",[],"['\\u2705', '\\u2705', '\\u2705']",https://pbs.twimg.com/profile_images/1622693603930738708/HS2xdKXE_normal.jpg
Saurabh Badage,@BlueSionary,2023-09-26T14:06:58.000Z,False,"Evening Market News#nifty50 ended it's session lower 0.05%#Sensex fell 0.12%

Here are reasons why market fell in today's trading session
-Read Thread #SJaishankar #Boycott_BJP#StockToWatch #MacBookOnAmazon #UNGA#RaghavaLawrence #stockmarketcrash #stockmarketnews",1,0,2,473,"['#nifty50', '#Sensex', '#SJaishankar', '#Boycott_BJP', '#StockToWatch', '#MacBookOnAmazon', '#UNGA', '#RaghavaLawrence', '#stockmarketcrash', '#stockmarketnews']",[],['\\U0001f9f5'],https://pbs.twimg.com/profile_images/1513896851765833733/RCk-FMPy_normal.jpg
Komal Securities..,@KomalSecurities,2023-09-26T14:06:13.000Z,False,"#AshishKacholia dumped #DeltaCorp now due to #GST tax notice !!

That's why you must be very very alert into market to minimize your losses !!

Dis:Not invested#Komalsecurities #StockMarket #Nse #Equity #Investing #Nifty50 #BankNifty #TaxOnGamingIndustry.",0,4,5,828,"['#AshishKacholia', '#DeltaCorp', '#GST', '#Komalsecurities', '#StockMarket', '#Nse', '#Equity', '#Investing', '#Nifty50', '#BankNifty', '#TaxOnGamingIndustry']",[],[],https://pbs.twimg.com/profile_images/1137850588866048000/wAAQKWR1_normal.jpg
Fin Guy,@fin_trdr,2023-09-26T14:06:01.000Z,False,"Reliance Industries 2580+2450+1343 Now avg cost 2373.. More? Okay.
But whenTF will Market wake up from this slumber of miscalculations? 
Paytm leads - my fav. JM Financial bought. Considered Wabag but pass. PEL pass but revisit. Wipro revisit. Much much more WIP #Nifty50",1,1,0,140,['#Nifty50'],[],[],https://pbs.twimg.com/profile_images/1685000025716477952/S-JPqWC-_normal.jpg
Mr.TyCoON,@Mr_Tycoon23,2023-09-26T14:05:37.000Z,False,Brain of a trader never sleeps#StockMarket #StockMarketindia #stocks #StocksInFocus #nifty50 #cryptocurrency #CRYPTONEWS #cryptomarket #CryptoX #btc #forextrading,0,0,0,58,"['#StockMarket', '#StockMarketindia', '#stocks', '#StocksInFocus', '#nifty50', '#cryptocurrency', '#CRYPTONEWS', '#cryptomarket', '#CryptoX', '#btc', '#forextrading']",[],"['\\U0001f4a4', '\\U0001f4c8', '\\U0001f4b0']",https://pbs.twimg.com/profile_images/1677594096872062977/9oXiHepF_normal.jpg
STOCK TALK TO THE POINT,@STOCKTALK2THE,2023-09-26T14:05:13.000Z,False,ATM CASH WITHDRAWAL PTOCESS without ATM CARD #nifty50 #nseindia #BSE #sebi,0,1,2,178,"['#nifty50', '#nseindia', '#BSE', '#sebi']",[],[],https://pbs.twimg.com/profile_images/1552581693881561088/tAx5oeiZ_normal.jpg
krishna kalantri,@KrishnaStock,2023-09-26T14:02:55.000Z,False,"Nifty will go 2000 points downside Nifty 50CMP19664
SL 19600 target 19711 to 19911
nifty will fall more than 2000 points.. 
on retest will come then we can see free fall #stockmarketcrash  #trading  #StockMarket  #stockmarkets  #StockMarketindia #crash",0,1,2,112,"['#stockmarketcrash', '#trading', '#StockMarket', '#stockmarkets', '#StockMarketindia', '#crash']",[],[],https://pbs.twimg.com/profile_images/1635813730058657792/AgIHvIgi_normal.jpg
Nifty Today,@nifty50today,2023-09-26T14:02:39.000Z,False,,0,0,0,289,[],[],"['\\U0001f60a', '\\U0001f60a']",https://pbs.twimg.com/profile_images/1695454711292346368/VKi_Yw5p_normal.jpg
Mr.TyCoON,@Mr_Tycoon23,2023-09-26T14:02:38.000Z,False,How I be treating other ICT traders#StockMarket #stockmarkets #StockMarketindia #StockToWatch #nifty50 #cryptocurrency #cryptomarket #CRYPTONEWS #CryOfFear #CryptoX #btc,0,0,0,144,"['#StockMarket', '#stockmarkets', '#StockMarketindia', '#StockToWatch', '#nifty50', '#cryptocurrency', '#cryptomarket', '#CRYPTONEWS', '#CryOfFear', '#CryptoX', '#btc']",[],"['\\U0001f602', '\\U0001f602', '\\U0001f4c8', '\\U0001f4b0']",https://pbs.twimg.com/profile_images/1677594096872062977/9oXiHepF_normal.jpg
auレバナス100万円塩漬け日誌,@tsuka5115,2023-09-26T14:02:11.000Z,False,"インド株ファンド十万円チャレンジ
12日目
評価損益　+1,152円
前日比率　+0.05%
亀だな2#インド株ファンド#nifty50#ガチホ",0,0,1,276,"['#インド株ファンド', '#nifty50', '#ガチホ']",[],[],https://pbs.twimg.com/profile_images/1647555343063601155/s23XkJUv_normal.jpg
Srikanth Sriramoju,@Srikant49689884,2023-09-26T14:01:40.000Z,False,Check out my #GENUSPAPER analysis on : https://tradingview.com/x/6Zc3zKdW/ #stockmarket #stockmarketindia #stockmarketnews #breakoutstocks #breakoutstocksforswingtrading #nifty50 #nifty #banknifty #niftyoptions #swingtrading #swingtradingstrategies #swingtradings #trading,0,0,0,273,"['#GENUSPAPER', '#stockmarket', '#stockmarketindia', '#stockmarketnews', '#breakoutstocks', '#breakoutstocksforswingtrading', '#nifty50', '#nifty', '#banknifty', '#niftyoptions', '#swingtrading', '#swingtradingstrategies', '#swingtradings', '#trading']",['@TradingView'],[],https://pbs.twimg.com/profile_images/1560557690115747840/et9LCvsm_normal.jpg
Bank Nifty,@Bankniftyy,2023-09-26T14:01:19.000Z,False,"#BankNiftyOptions #banknifty #NiftyBank #nifty50 #nifty #niftyOptions #GIFTNIFTY #finnifty #sensex 
US CB Consumer Confidence Sep23 at 103% (Previous 106.10)",0,0,0,230,"['#BankNiftyOptions', '#banknifty', '#NiftyBank', '#nifty50', '#nifty', '#niftyOptions', '#GIFTNIFTY', '#finnifty', '#sensex']",[],[],https://pbs.twimg.com/profile_images/1674277168904572928/UAT_cVkh_normal.jpg
Kripal singh,@Kripalsinghjs,2023-09-26T13:56:19.000Z,False,Important level for tomorrow nifty and banknifty NIFTY 50               BANKNIFTY,1,1,1,89,[],[],"['\\U0001f4c8', '\\U0001f680']",https://pbs.twimg.com/profile_images/1657590284526718977/Dl0qwD6-_normal.jpg
Devesh Chaturvedi,@CEOofDCFS,2023-09-26T13:55:43.000Z,False,After #deltacorp now #dream11 gets 40000cr tax invasion ye market hai kabhi bhi kuch bhi ho sakta hai. #finnifty #SalmanKhan #nifty50 #StockMarketindia #casino,0,0,1,297,"['#deltacorp', '#dream11', '#finnifty', '#SalmanKhan', '#nifty50', '#StockMarketindia', '#casino']",[],"['\\U0001f606', '\\U0001f606', '\\U0001f606', '\\U0001f606']",https://pbs.twimg.com/profile_images/1705125685520732160/IQgPwjKm_normal.jpg
Paresh Dave,@PareshD72356429,2023-09-26T13:55:13.000Z,False,"#NiftyFifty #nifty50 #Niftyfutures #Nifty50index #GIFTNIFTY #BSE#NSE#NiftyFor next two days
Update if any will b shared
Study Trd must be adv by fin cnsltnt.",0,1,0,"1,632","['#NiftyFifty', '#nifty50', '#Niftyfutures', '#Nifty50index', '#GIFTNIFTY', '#BSE', '#NSE', '#Nifty']",[],['\\U0001f4c9'],https://pbs.twimg.com/profile_images/1517892993680035840/W7nKLSuv_normal.png
Devesh Chaturvedi,@CEOofDCFS,2023-09-26T13:53:22.000Z,False,After #deltacorp now #dream11 gets 40000cr tax invasion what's happening guys . #finnifty #SalmanKhan #nifty50 #StockMarketindia #casino,0,0,0,297,"['#deltacorp', '#dream11', '#finnifty', '#SalmanKhan', '#nifty50', '#StockMarketindia', '#casino']",[],[],https://pbs.twimg.com/profile_images/1705125685520732160/IQgPwjKm_normal.jpg
PMadan,@Gapntrend,2023-09-26T13:52:25.000Z,False,"Asian Paint making a Cup and Handle, looks like breaking the ""low cheat"" (aka minervini)#asianpaints #ASIANPAINT   #banknifty #nifty50 #NiftyBank #StocksInFocus #StocksToBuy #stockstowatch #PSUBANks #StockMarketindia #StocksInFocus #StocksToTrade",1,0,0,496,"['#asianpaints', '#ASIANPAINT', '#banknifty', '#nifty50', '#NiftyBank', '#StocksInFocus', '#StocksToBuy', '#stockstowatch', '#PSUBANks', '#StockMarketindia', '#StocksInFocus', '#StocksToTrade']",[],['\\U0001f4f7'],https://pbs.twimg.com/profile_images/1693679592228388865/rt7rax6s_normal.jpg
Stocks to buy / avoid,@Sarab75219750,2023-09-26T13:52:19.000Z,True,After #deltacorp now #dream11 gets 40000cr tax invasion what's happening guys . #finnifty #SalmanKhan #nifty50 #StockMarketindia #casino,0,0,1,657,"['#deltacorp', '#dream11', '#finnifty', '#SalmanKhan', '#nifty50', '#StockMarketindia', '#casino']",[],[],https://pbs.twimg.com/profile_images/1338548183471771649/a3BPPG3p_normal.jpg
Vijay,@hiwistler,2023-09-26T13:52:06.000Z,False,Playbook for handling Angel Tax and Section 68 tax notices  #nifty50,0,0,0,31,['#nifty50'],[],[],https://pbs.twimg.com/profile_images/1622693603930738708/HS2xdKXE_normal.jpg
Nifty Today,@nifty50today,2023-09-26T13:51:52.000Z,False,"In election year, Interim budget is presented.",1,0,0,99,[],[],[],https://pbs.twimg.com/profile_images/1695454711292346368/VKi_Yw5p_normal.jpg
nifty50trade,@nifty50trade,2023-09-26T13:49:32.000Z,False,"#nse #bse #dowjones#nasdaq #nifty50trade #sensexUS stocks open lower as rate worries keep Treasury yields elevatedhttps://economictimes.indiatimes.com/markets/stocks/news/us-stocks-open-lower-as-rate-worries-keep-treasury-yields-elevated/articleshow/103966066.cms… via ET Markets App(Download Now):
 https://etmarketapps.page.link/refsharing",0,0,0,80,"['#nse', '#bse', '#dowjones', '#nasdaq', '#nifty50trade', '#sensex']",[],[],https://pbs.twimg.com/profile_images/1705605408919023616/AfNGVUkF_normal.jpg
Shekhar Verma,@Ssheekhharr,2023-09-26T13:49:21.000Z,False,Swing Idea - Ramco Cement Breakout with Good Volume.#ramcocem #nifty50 #SwingTrading,0,0,0,144,"['#ramcocem', '#nifty50', '#SwingTrading']",[],"['\\U0001faa6', '\\U0001f680']",https://pbs.twimg.com/profile_images/1495762628471259138/JtFMaFZE_normal.jpg
