Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image
DC Trades,@trades_option1,2023-09-29T14:24:01.000Z,False,Today's Day High in #Nifty & #BankNifty was 19726 & 44755.#StockMarket #nifty50 #NiftyBank #Options#Nasdaq #Dowjones#RyderCup #PAKvsNZ #AsianGames2023 ,0,3,4,642,"['#Nifty', '#BankNifty', '#StockMarket', '#nifty50', '#NiftyBank', '#Options', '#Nasdaq', '#Dowjones', '#RyderCup', '#PAKvsNZ', '#AsianGames2023']",[],"['\\U0001f600', '\\U0001f607', '\\U0001f53b']",https://pbs.twimg.com/profile_images/1697890817887866880/SiJMsefq_normal.jpg
Amey Sankhala,@AmeySankhala,2023-09-25T17:50:51.000Z,False,"#JUSTDIALJust considering because of the risk:reward
Ready to fire above 740.
Risky approach but RR is great
Targets 800/880/1060

Stop will be closing basis below 660.
Like, retweet for wider reach!#stockmarketindia #stocks #stockmarketcrash #nifty50 #stockmarkets #banknifty",0,3,12,"3,553","['#JUSTDIAL', '#stockmarketindia', '#stocks', '#stockmarketcrash', '#nifty50', '#stockmarkets', '#banknifty']",[],[],https://pbs.twimg.com/profile_images/1646391756584554497/z9jz_lCv_normal.jpg
Amey Sankhala,@AmeySankhala,2023-09-30T16:16:05.000Z,False,"Updated Chart.#ONGCSlow but a smooth ride!
28% ROI.
Heading for the first target

Like, retweet if the view helped and for wider reach!#StocksToBuy #stocks #StocksInFocus #stockmarketcrash #StockMarketindia #nifty50 #OptionsTrading",1,2,10,466,"['#ONGC', '#StocksToBuy', '#stocks', '#StocksInFocus', '#stockmarketcrash', '#StockMarketindia', '#nifty50', '#OptionsTrading']",[],[],https://pbs.twimg.com/profile_images/1646391756584554497/z9jz_lCv_normal.jpg
Stock market news tracker_DS,@deepika63379858,2023-09-29T16:09:45.000Z,False,"ShyamMetalics looking at incremental demand for components of Litium-ion cells by next year, says Director SheetijAgarwal#nse #bse #sensex #nifty50 #banknifty   #sharemarket #indiansharemarket",0,2,3,304,"['#nse', '#bse', '#sensex', '#nifty50', '#banknifty', '#sharemarket', '#indiansharemarket']","['@nifty', '@niftybank']",[],https://pbs.twimg.com/profile_images/1657812573155123200/RV01NoA1_normal.jpg
Hiren Pandya,@hariom_hiren,2023-09-28T10:02:26.000Z,False,How the josh.......... #nifty50,14,4,51,"5,009",['#nifty50'],[],"['\\U0001f602', '\\U0001f602', '\\U0001f602']",https://pbs.twimg.com/profile_images/1655553717322780672/KRuMuu-n_normal.jpg
Stock market news tracker_DS,@deepika63379858,2023-09-29T16:04:54.000Z,False,"#Sterling & #Wilson #Renewable Energy bags new order worth Rs 1,535 cr from NTPC REL in Khavda, Gujarat#nse #bse #sensex #nifty50 #banknifty   #sharemarket #indiansharemarket",0,2,2,60,"['#Sterling', '#Wilson', '#Renewable', '#nse', '#bse', '#sensex', '#nifty50', '#banknifty', '#sharemarket', '#indiansharemarket']","['@nifty', '@niftybank']",[],https://pbs.twimg.com/profile_images/1657812573155123200/RV01NoA1_normal.jpg
Equity Insights Elite,@EquityInsightss,2023-09-27T18:55:37.000Z,True,"Small Correction in #nifty50 

From 20200 - 19700 levels

Lot of Stock in value buy zone and looking attractive

Financials look best in the current market

Stocks to focus

HDFC Bank
ICICI Bank
Kotak Bank
Reliance
Infosys
SBI Life",0,1,10,657,['#nifty50'],[],[],https://pbs.twimg.com/profile_images/1350731629161975808/vs0PzpSp_normal.jpg
Robin,@retailtrader1,2023-09-26T05:02:52.000Z,False,Expected move#nifty50,1,0,0,55,['#nifty50'],[],[],https://pbs.twimg.com/profile_images/1700094474242650112/CTWZbeNX_normal.jpg
Stock market news tracker_DS,@deepika63379858,2023-09-29T15:57:57.000Z,False,"#MS on #NavinFluorineOverweight Call
Target Rs 4,951
Announces Resignation Of Radhesh Welling As MD & Dir w.e.f Dec 15
Exec Chairman Vishad Mafatlal Will Take Over Till Co Appoints A New MD
Welling Will Aid In Transition In Interim#nse #bse #sensex #nifty50 #banknifty ",0,2,2,79,"['#MS', '#NavinFluorine', '#nse', '#bse', '#sensex', '#nifty50', '#banknifty']",['@nifty'],[],https://pbs.twimg.com/profile_images/1657812573155123200/RV01NoA1_normal.jpg
Penny Matters,@matters_penny,2023-09-30T08:00:20.000Z,True,"Globe Textile (India) Ltd

Now trading at 5.75 (98%+ up)  #Textile #Olympic #WeSupportAbhishek #Pune #चुप_क्यों_हो_राहुल #PunekarSunilDeodhar #BSE  #NSE #nifty50",1,7,36,"8,195","['#Textile', '#Olympic', '#WeSupportAbhishek', '#Pune', '#चुप_क्यों_हो_राहुल', '#PunekarSunilDeodhar', '#BSE', '#NSE', '#nifty50']",[],"['\\U0001f525', '\\U0001f525', '\\U0001f525', '\\U0001f680', '\\U0001f680', '\\U0001f680']",https://pbs.twimg.com/profile_images/1692407870246277120/uCdhe8zu_normal.jpg
Rajkumar PR,@RajkumarPR8,2023-09-28T05:39:32.000Z,True,"Power of equity Vs other asset classes in long term.

Category Compared - Smallcap 
Period - 10 years
Schemes Chosen - Top 4 funds and the bottom 1 fund in the category for 10 year period.

Smallcap Schemes have multiplied between 5x to 11xNifty 50 - 3.75x
FD - 2x
PPF - 2.25X… Show more",4,5,44,"3,963",[],[],[],https://pbs.twimg.com/profile_images/1683857047744561152/mzL-Hxeg_normal.jpg
Amey Sankhala,@AmeySankhala,2023-09-26T06:28:03.000Z,False,"#BankniftyTime to trail longs..
Liquidity has been eaten on the top by a fake-out of Harmonic PRZ.

Consolidating near demand zone if fails to hold can give a strong trend downside.

Like , retweet for wider reach!#stockmarketcrash #stocks #nifty50 #optionstrading #trading",1,3,13,"2,097","['#Banknifty', '#stockmarketcrash', '#stocks', '#nifty50', '#optionstrading', '#trading']",[],[],https://pbs.twimg.com/profile_images/1646391756584554497/z9jz_lCv_normal.jpg
Stocks to buy / avoid,@Sarab75219750,2023-09-30T16:05:54.000Z,True,As u see in 4 yrs there debt remain same on 66000cr but they taken 174rs dividend out of #vedanta that's translate into 44000cr of dividend excluding tax can anyone ask them where they taken all that money . That's a serious corporate governance matter . #stockmarket #nifty50 #,1,0,8,"2,264","['#vedanta', '#stockmarket', '#nifty50']",[],[],https://pbs.twimg.com/profile_images/1338548183471771649/a3BPPG3p_normal.jpg
Sumit Tiwari,@Sumit609Tiwari,2023-09-27T18:08:03.000Z,True,"WEEKLY TIME FRAME 
TREND CHANGED DIP WOULD BE BUYING OPPORTUNITY

LISTED IN 2021\

RISK 9% REWARD 20%

DEBT IS 1.12 THAT IS ONLY NEGATIVE 4TH RANK IN MKT CAP IN PEERS #stockmarketcrash #banknifty #nifty50 #StocksToBuy",5,9,40,15K,"['#stockmarketcrash', '#banknifty', '#nifty50', '#StocksToBuy']",[],[],https://pbs.twimg.com/profile_images/1034742330711072769/cPFjfeI4_normal.jpg
sharpely,@sharpely_in,2023-09-29T12:36:43.000Z,True,"Very well explained! They are indeed important. And that is on sharpely you can compare all the key ratios of Mutual Funds and ETFs.

For example, here are the top Nifty 50 index funds (by AUM) along with the mentioned ratios.",0,3,9,591,[],[],[],https://pbs.twimg.com/profile_images/1642119191250743297/jRo_x_Eo_normal.jpg
LEARN TO EARN CONSULTANCY (Deep ji),@Deepji08564776,2023-09-28T02:51:36.000Z,False,"Nifty open Flat near 19720

R -19755, 19800, 19840, 19910
S- 19660, 19610, 19555, 19480#stockmarket #nifty50 #banknifty #learntoearnconsultancy",0,4,14,"1,013","['#stockmarket', '#nifty50', '#banknifty', '#learntoearnconsultancy']",[],[],https://pbs.twimg.com/profile_images/1696805337385611264/UI5GvBla_normal.jpg
Amey Sankhala,@AmeySankhala,2023-09-25T17:46:30.000Z,False,"Updated Chart.#IBREALEST70 to 87.
Trading at harmonic prz.
Smooth run only if sustains above 95 levels..#stocks #stockstobuy #stockmarkets #StockMarketindia #nifty50 #OptionsTrading",3,2,10,"1,158","['#IBREALEST', '#stocks', '#stockstobuy', '#stockmarkets', '#StockMarketindia', '#nifty50', '#OptionsTrading']",[],[],https://pbs.twimg.com/profile_images/1646391756584554497/z9jz_lCv_normal.jpg
ikrunal D khuman (NISM CERTIFIED),@KhumanKunal,2023-09-26T10:11:08.000Z,True,"Jay Sri LaxmiJagannath ji Hare Krishna 
Say no to fake screenshots! Check out my P&L - #VerifiedBySensibull https://verified.sensibull.com/ps/radical-nopal/K65EPJ7YvPXnGH…#JaiJagannatha #HareKrishna #banknifty #nifty #NiftyFifty #finnifty #expiry #niftybank #nifty50 #BankNiftyOptions",3,2,21,"1,272","['#VerifiedBySensibull', '#JaiJagannatha', '#HareKrishna', '#banknifty', '#nifty', '#NiftyFifty', '#finnifty', '#expiry', '#niftybank', '#nifty50', '#BankNiftyOptions']",[],[],https://pbs.twimg.com/profile_images/1558708500049432576/C58GG2ZC_normal.jpg
Penny Matters,@matters_penny,2023-09-27T14:29:15.000Z,True,"#JaykayJaykay Enterprises Ltd

Today it got 5% upper circuit. What holds for tomorrow?

Now trading at 73.61 (71%+ up)  #Pune #Karnataka #Zerodha #nifty50 #NiftyBank",0,7,34,"8,647","['#Jaykay', '#Pune', '#Karnataka', '#Zerodha', '#nifty50', '#NiftyBank']",[],"['\\U0001f680', '\\U0001f680', '\\U0001f680', '\\U0001f525', '\\U0001f525', '\\U0001f525']",https://pbs.twimg.com/profile_images/1692407870246277120/uCdhe8zu_normal.jpg
Md Nasir,@baapofchart,2023-09-29T02:47:43.000Z,True,"Nifty is opening possible flat near 19600 and it may go upto 19620 , be alert if 19620 will unable to hold then we can see 19510 .

Long only above 19630 for 19700 .#nifty50",7,2,94,"7,663",['#nifty50'],[],[],https://pbs.twimg.com/profile_images/1601604975683325954/Eolmw8du_normal.jpg
Magicbullindia,@Magicbullindia,2023-09-25T06:46:08.000Z,True,"#BankniftyTurned positive#nifty50Up 50 points from the

All Dead bounce !!!! 

Let's see where it ends !!!",1,2,85,10.1K,"['#Banknifty', '#nifty50']",[],[],https://pbs.twimg.com/profile_images/1571895381285539841/yp8JpCSk_normal.jpg
CA Neha Goel,@ca_neha_goel,2023-09-28T14:25:46.000Z,False,"#MahaBank #chartFor more such charts, follow http://soctr.in/profile/9805544#nifty #nifty50 #investing #breakoutstocks #StocksInFocus #StocksToWatch #stocks #StocksToBuy #StocksToTrade #StockMarket #sharemarket  #trading #stockmarkets #Multibagger #Breakout #BankofMaharashtra",1,3,2,"1,073","['#MahaBank', '#chart', '#nifty', '#nifty50', '#investing', '#breakoutstocks', '#StocksInFocus', '#StocksToWatch', '#stocks', '#StocksToBuy', '#StocksToTrade', '#StockMarket', '#sharemarket', '#trading', '#stockmarkets', '#Multibagger', '#Breakout', '#BankofMaharashtra']",[],[],https://pbs.twimg.com/profile_images/1688065825604091905/Leu_vyZc_normal.jpg
rpm,@rpmrpm4,2023-09-29T11:24:36.000Z,False,Making mincemeat of everyone who is naive enough to play #nifty50No wonder Zerodha made 2000 cr profit last yr,1,0,0,80,['#nifty50'],[],[],https://pbs.twimg.com/profile_images/1686390402176446465/LC7WPMfF_normal.jpg
Gann Hidden,@Gannhidden,2023-09-29T05:39:55.000Z,True,"12.35 PM /01.35 PM are imp time now -we expect some sharp movement in the market here -

keep watch #nifty50 #banknifty #INTRADAY #trading #stockmarketnews",1,2,23,"1,885","['#nifty50', '#banknifty', '#INTRADAY', '#trading', '#stockmarketnews']",[],[],https://pbs.twimg.com/profile_images/1120523551541534720/s1rrpH_A_normal.jpg
Magicbullindia,@Magicbullindia,2023-09-27T08:06:33.000Z,True,#nifty50How many of you have shorts since 19800 and still holding it with 100% patience ???,20,1,131,15.8K,['#nifty50'],[],[],https://pbs.twimg.com/profile_images/1571895381285539841/yp8JpCSk_normal.jpg
Breakout/Reversal Charts,@Breakoutrade94,2023-09-28T07:50:39.000Z,False,"#Nifty50Keep eyes on yesterday low 19554

I am expecting a bounce back from yesterday's low.#Index",4,1,18,"2,642","['#Nifty50', '#Index']",[],[],https://pbs.twimg.com/profile_images/1691656810661654528/FYUIqIpI_normal.jpg
Technical Charts,@Technicalchart1,2023-09-26T13:44:26.000Z,False,"Breakout Stocks

1. Tata Investment
2. Colgate-Palmolive (India) Ltd#StockMarket #trading #investing #nifty50    ",1,5,61,18K,"['#StockMarket', '#trading', '#investing', '#nifty50']","['@kuttrapali26', '@caniravkaria', '@KommawarSwapnil', '@Anshi_________']",[],https://pbs.twimg.com/profile_images/1421177374977056769/rT5cgAPt_normal.jpg
Vibhuti Sharma NISM Certified - Equity Derivative,@Vibhutisharma99,2023-09-29T17:05:14.000Z,False,"Intraday key levels of #nifty50 & #banknifty for 3rd Oct Focusing Range : 19497 ~ 19780 / 44265 ~ 44900 VIX Lower PCR Neutral Global -ve

Pov : Sell on rise unless close above 19780#OptionsTrading #optionstrade #Trader #intradaytrading #INTRADAY",0,2,11,743,"['#nifty50', '#banknifty', '#OptionsTrading', '#optionstrade', '#Trader', '#intradaytrading', '#INTRADAY']",[],"['\\u27a1\\ufe0f', '\\u27a1\\ufe0f', '\\u27a1\\ufe0f', '\\u27a1\\ufe0f']",https://pbs.twimg.com/profile_images/1622468575087972353/6T3I2fRm_normal.jpg
The Accountant,@Unborntrader,2023-09-27T17:54:56.000Z,True,13k profit booked #crudeoil ….crazy move today in the #crude (lower inventory and smart money buying) and #banknifty and #nifty50 solid move ..44500 and 19700 resistance broken…,0,0,0,446,"['#crudeoil', '#crude', '#banknifty', '#nifty50']",[],[],https://pbs.twimg.com/profile_images/1476940881353654275/hmMsdzXT_normal.jpg
JOY MUKHERJEE,@JOYMUKHERJE,2023-09-27T15:33:53.000Z,True,"UNLESS 19200 IS BROKEN
AAL IS WELL...#NIFTY50",5,3,68,"7,526",['#NIFTY50'],[],[],https://pbs.twimg.com/profile_images/1676661894889852943/PeVaz-4B_normal.jpg
Kite trades,@KiteTrades,2023-09-29T04:59:20.000Z,False,Capital 18k Profit 18k  #OptionsTrading   Buying 2nd attempt #Scalping #Nifty #stockmarkets #StockMarketindia #DayTrading  #nifty50 #Midcap #optionbuying  DM me for Strategy minimum required capital 20K 100%working no gambling ,3,2,5,821,"['#OptionsTrading', '#Scalping', '#Nifty', '#stockmarkets', '#StockMarketindia', '#DayTrading', '#nifty50', '#Midcap', '#optionbuying']",[],"['\\U0001f49a', '\\U0001f49a', '\\U0001f4f7', '\\U0001f4f7', '\\U0001f4f7']",https://pbs.twimg.com/profile_images/1709146865881714688/zA3bWG_f_normal.jpg
Arkabrata Das,@i_amArko,2023-09-25T10:10:45.000Z,True,Did you notice the same pattern last day and today?#nifty50,2,2,10,634,['#nifty50'],[],[],https://pbs.twimg.com/profile_images/1496936073192116225/QGWbJ1Qk_normal.jpg
Giriraj Vyas,@giri10488_vyas,2023-09-29T04:07:41.000Z,False,"Booked profit in short & will short only below 19480 , tab tak relax..#GANN #StockMarketindia #SGXNIFTY #nifty50 #banknifty #investing #TradingSignals #TradingView",0,4,32,"2,546","['#GANN', '#StockMarketindia', '#SGXNIFTY', '#nifty50', '#banknifty', '#investing', '#TradingSignals', '#TradingView']",[],['\\U0001f64f'],https://pbs.twimg.com/profile_images/1659607725561757696/OjMKasS9_normal.jpg
ikrunal D khuman (NISM CERTIFIED),@KhumanKunal,2023-09-28T10:13:47.000Z,True,"Jay Sri LaxmiJagannath ji Hare Krishna 
Sri Ganpati bapa Morya Say no to fake screenshots! Check out my P&L - #VerifiedBySensibull https://verified.sensibull.com/ps/radical-nopal/GYDg2tQTlnM4dd…#jayjagannatha #HareKrishna #GanpatiBappaMorya #GanpatiFestival #banknifty #nifty #nifty50 #finnifty #NiftyMidcap",5,1,19,"1,063","['#VerifiedBySensibull', '#jayjagannatha', '#HareKrishna', '#GanpatiBappaMorya', '#GanpatiFestival', '#banknifty', '#nifty', '#nifty50', '#finnifty', '#NiftyMidcap']",[],"['\\U0001f64c\\U0001f3fc', '\\U0001f64f\\U0001f3fc']",https://pbs.twimg.com/profile_images/1558708500049432576/C58GG2ZC_normal.jpg
Swing Trader Vishal,@VishalJ31877206,2023-09-28T09:59:13.000Z,False,"Nifty So far 50 DEMA is strong support for #Nifty, if it closes below 19560 then downside is open till 19200

Lets see Like, Retweet & Follow  

Join in free telegram group for more updates https://t.me/swingtradervishal…#StockMarket #stockmarketcrash #nifty50",0,9,20,"3,364","['#Nifty', '#StockMarket', '#stockmarketcrash', '#nifty50']",[],"['\\U0001f3af', '\\u270c\\ufe0f', '\\U0001f44d', '\\u267b\\ufe0f', '\\u270c\\ufe0f']",https://pbs.twimg.com/profile_images/1702953206903717888/I7HbonDj_normal.jpg
Abhimanyu Yadav,@justdotrade,2023-09-27T04:35:33.000Z,False,Current profit running enter ce side markets fall#nifty50,0,1,3,96,['#nifty50'],[],[],https://pbs.twimg.com/profile_images/1699306416232652800/DZoBXeIJ_normal.jpg
Raghunath Capital,@StocksCall_,2023-09-29T05:18:30.000Z,True,"what If we say Friends, 19450 is a possibility today in #nifty50 ??

Koi managae ?? Will anyone believe ",36,1,97,26.5K,['#nifty50'],[],"['\\U0001f914', '\\U0001f914']",https://pbs.twimg.com/profile_images/1420100020691509253/1rslv3rN_normal.jpg
Yatin Mota,@YatinMota,2023-09-28T06:34:52.000Z,True,"Today is rebalancing for NIFTY50, Nifty Bank, CPSE ETF 

Below is the estimated flows in stocks as per index by Nuvama Quant Analyst",2,24,117,24.3K,[],[],[],https://pbs.twimg.com/profile_images/1559562392195022848/cHhk_sBO_normal.jpg
Sakshi Singh Rathore,@SakshiSingh020,2023-09-30T17:52:56.000Z,False,Bearish on Asian paints.Next stop 2813.#nifty #nifty50 #BankNiftyOptions #StockMarketindia,2,1,6,587,"['#nifty', '#nifty50', '#BankNiftyOptions', '#StockMarketindia']",[],['\\U0001f534'],https://pbs.twimg.com/profile_images/1698765379492032512/ha7tPDMd_normal.jpg
Stock market news tracker_DS,@deepika63379858,2023-09-29T15:57:19.000Z,False,MCX's new trading platform: SEBI advises Multi Commodity Exchange to keep Go-Live of new Commodity Derivatives Platform 'in abeyance'#nse #bse #sensex #nifty50 #banknifty   #sharemarket #indiansharemarket,0,2,2,100,"['#nse', '#bse', '#sensex', '#nifty50', '#banknifty', '#sharemarket', '#indiansharemarket']","['@nifty', '@niftybank']",[],https://pbs.twimg.com/profile_images/1657812573155123200/RV01NoA1_normal.jpg
Gann Hidden,@Gannhidden,2023-09-27T06:03:09.000Z,True,"10.20 am what happened did u get both reversal points and make money ??

Shared or not both time in advance ??

First high tyan bottom and bounced wanaa more time need 50 retweets on post

Chaiye ya nhi intra time like #Nifty #nifty50 #banknifty #niftyOptions #StockMarket #Gann… Show more",5,7,22,"2,213","['#Nifty', '#nifty50', '#banknifty', '#niftyOptions', '#StockMarket', '#Gann']",[],[],https://pbs.twimg.com/profile_images/1120523551541534720/s1rrpH_A_normal.jpg
ELEVEN2800,@ELEVEN2800,2023-09-25T12:51:24.000Z,False,"#nifty50 #NiftyFifty   just look  at this 3M CANDLE WHICH IS GOING TO CLOSE WITHIN 3 DAYS I  don't think any short-term pull back for the week I have the right to be wrong, WHAT IF THIS CANDLE TURNS FLAT OR NEGATIVE ",1,0,3,"1,217","['#nifty50', '#NiftyFifty']",[],['\\U0001f914'],https://pbs.twimg.com/profile_images/1701689760149032960/uwUz5EDx_normal.jpg
Magicbullindia,@Magicbullindia,2023-09-26T23:52:00.000Z,True,"#nifty50 
Our target is clean cut 18500
But nothing goes one way always remember.....",7,5,142,13.7K,['#nifty50'],[],[],https://pbs.twimg.com/profile_images/1571895381285539841/yp8JpCSk_normal.jpg
Stocks to buy / avoid,@Sarab75219750,2023-09-25T06:06:46.000Z,True,#Dreamfolk 457 now from a high of 847 two months back that's how result can give pain to stock. This q2 result will very heavy oriented many stocks will see  fall on even  little margin hit . Because of current valuation so be careful in what u buying . #StockMarketindia  nifty50,1,1,26,"6,665","['#Dreamfolk', '#StockMarketindia']",[],[],https://pbs.twimg.com/profile_images/1338548183471771649/a3BPPG3p_normal.jpg
Nifty50+,@queenmiserable,2023-09-28T21:12:52.000Z,False,A forced apology is never sincere.  It's to save face.,0,4,142,"3,054",[],[],[],https://pbs.twimg.com/profile_images/1704034813022203904/BmykoqfZ_normal.jpg
Magicbullindia,@Magicbullindia,2023-09-28T09:37:11.000Z,True,"#nifty50No buying
No buying
No buying

19300 on cards !!!!",10,1,119,"8,200",['#nifty50'],[],[],https://pbs.twimg.com/profile_images/1571895381285539841/yp8JpCSk_normal.jpg
Stocks to buy / avoid,@Sarab75219750,2023-09-29T09:00:10.000Z,True,#hudco breaking 90 with huge vol if it close above it . It will highest closing from ipo listing days . #StockMarket #nifty50 #RealEstate,0,0,7,621,"['#hudco', '#StockMarket', '#nifty50', '#RealEstate']",[],[],https://pbs.twimg.com/profile_images/1338548183471771649/a3BPPG3p_normal.jpg
Stock market news tracker_DS,@deepika63379858,2023-09-29T16:12:10.000Z,False,"Auto stocks move higher ahead of monthly sales numbers, hero up 3%

IT stocks fail to hold intra-day gains, LTIM, Tech Mah, HCL top losers

Navin Fluorine slides 14% as md of the company resigns#nse #bse #sensex #nifty50 #banknifty   #sharemarket",0,2,2,111,"['#nse', '#bse', '#sensex', '#nifty50', '#banknifty', '#sharemarket']","['@nifty', '@niftybank']",[],https://pbs.twimg.com/profile_images/1657812573155123200/RV01NoA1_normal.jpg
Trading World,@ttradingworld,2023-09-30T07:16:37.000Z,False,"Sep 2023 PnL...
Profit of 1.88L on capital of 34.25L
ROI: 5.5%

Join on Telegram:https://t.me/TW_optionWriters…#OptionsTrading #StocksInNews #StockMarket #NiftyBank #Nifty50 #Nifty #BankNiftyOptions #finnifty #SensexCapital Withdrawn: 2L
Capital for Oct: 34.15L",4,0,21,"1,583","['#OptionsTrading', '#StocksInNews', '#StockMarket', '#NiftyBank', '#Nifty50', '#Nifty', '#BankNiftyOptions', '#finnifty', '#Sensex']",[],[],https://pbs.twimg.com/profile_images/1309831198756147200/VQaQhZGa_normal.jpg
Giriraj Vyas,@giri10488_vyas,2023-09-28T09:59:54.000Z,False,19480 almost ..Next is 19200..Just my view ..#GANN #StockMarketindia #SGXNIFTY #nifty50 #banknifty #investing #TradingSignals #TradingView,0,8,61,"6,299","['#GANN', '#StockMarketindia', '#SGXNIFTY', '#nifty50', '#banknifty', '#investing', '#TradingSignals', '#TradingView']",[],"['\\u2705', '\\U0001f64f']",https://pbs.twimg.com/profile_images/1659607725561757696/OjMKasS9_normal.jpg
harshesh babariya | Finance,@harshesh_0105,2023-09-29T04:50:39.000Z,False,"#Nifty50 19600 PE 
Cmp - 82
Target  - 95 + 106 + 115
Position - BTST #StockMarket #UsMarket #Sutdown #BearDown #OptionsTrading",0,2,7,813,"['#Nifty50', '#StockMarket', '#UsMarket', '#Sutdown', '#BearDown', '#OptionsTrading']",[],"['\\U0001f3af', '\\U0001f49a', '\\u2764\\ufe0f']",https://pbs.twimg.com/profile_images/1547458262152658944/eatQT48W_normal.jpg
Rukman Shaikh ☆ Option Master,@Goldkk4,2023-09-27T05:00:12.000Z,False,"Buy #Nifty 19700 CE 38
Buy #Nifty 19650 CE 23
Buy #Nifty 19600 CE 14

Big qty buy side hold

Nifty cmp 19575

Today tp 19775+

Whtsapp 9722265854#nifty50 #Banknifty #optionstrading #gann #giftnifty #stockmarket #niftybank #nseindia #markets #tradingview #optionbuying  #trading",3,1,4,12.2K,"['#Nifty', '#Nifty', '#Nifty', '#nifty50', '#Banknifty', '#optionstrading', '#gann', '#giftnifty', '#stockmarket', '#niftybank', '#nseindia', '#markets', '#tradingview', '#optionbuying', '#trading']",[],[],https://pbs.twimg.com/profile_images/1690372124043882496/YLzjWoRy_normal.jpg
Nivesh Mantra by KD,@kd_mantra,2023-09-28T15:35:04.000Z,False,"Indian Stocks
231 days
28/09/23 Thu
(Change) (Index Value) (CAGR)
DRKDSM™
(-0.06%) (135.98) (56.9%)Nifty50(-0.98%) (108.98) (14.2%)
Midcap150
(-1.14%) (127.75) (43.8%)
Smallcap250
(-0.31%) (131.31) (49.5%)
Microcap250
(-0.3%) (153.26) (84.2%)
Alpha50
(-0.77%) (137.44) (59.2%)",1,0,0,41,[],[],[],https://pbs.twimg.com/profile_images/1555952170146869248/9gPakC41_normal.jpg
Neha Singhal,@livetradewithme,2023-09-29T12:13:51.000Z,False,Thank you everyone for best wishes. First target achieved holding for second target 5000 members#nifty50 #Sensex #Finnifty #nseindia #NiftyFifty #Taxaudit Futures #VerifiedBySensibull 500 USDT #StocksToBuy #Vedanta,3,1,11,"1,973","['#nifty50', '#Sensex', '#Finnifty', '#nseindia', '#NiftyFifty', '#Taxaudit', '#VerifiedBySensibull', '#StocksToBuy', '#Vedanta']",[],[],https://pbs.twimg.com/profile_images/1685471354173403136/y6a5vMhB_normal.jpg
Planets & Prices,@sonisunil59,2023-09-27T05:26:06.000Z,False,"#nifty50 #financialastrology13:30 IST, market may try to recover. Be careful in short.",3,7,110,27.4K,"['#nifty50', '#financialastrology']",[],[],https://pbs.twimg.com/profile_images/1585297181032038400/PgD8CxYP_normal.jpg
Aveek Mitra,@aveekmitra,2023-09-27T14:32:23.000Z,True,"Small Cap vs Large Cap:

Few days back, in a TV interview I talked about relative overvaluation of small cap compared to large cap. 
BSE Small Cap Index to NIFTY 50 index was about 1.85 then, now it's 1.90. So, extra caution is anyway warranted. The risk - reward is not… Show more",14,25,241,49.8K,[],[],[],https://pbs.twimg.com/profile_images/1063094224491634688/MjaSdsRL_normal.jpg
Magicbullindia,@Magicbullindia,2023-09-27T07:44:57.000Z,True,"#nifty50For Newb 
Day candle is a Reversal Candle

For experienced analysts they know !!!!!! What it is",6,2,96,18.4K,['#nifty50'],[],[],https://pbs.twimg.com/profile_images/1571895381285539841/yp8JpCSk_normal.jpg
Planets & Prices,@sonisunil59,2023-09-26T09:46:45.000Z,False,#nifty50#financialastrologyAvoid long for tomorrow. Tomorrow may be more bearish.,14,14,189,41.6K,"['#nifty50', '#financialastrology']",[],[],https://pbs.twimg.com/profile_images/1585297181032038400/PgD8CxYP_normal.jpg
Magicbullindia,@Magicbullindia,2023-09-29T07:29:41.000Z,True,"#nifty50Something off about SM

Folio up more than 2.5% today !!!

One day of rally Stormed with stocks 
Many stocks at 52 week high 

Where the global west is in turmoil 

Today I felt we need to remove the pinned tweet !!! 

Lets see what our System suggests !!!!",8,1,140,42.8K,['#nifty50'],[],[],https://pbs.twimg.com/profile_images/1571895381285539841/yp8JpCSk_normal.jpg
Destined Musk || wealthCompounders,@DestinedMusk,2023-09-27T10:25:47.000Z,False,"View on #expiry on various #indices validated. 

Time to prepare for next month #Nifty #nifty50 #NiftyBank #OptionsTrading #sensex #tradingstrategy #StockMarket 

Say no to fake screenshots! Check out my P&L - #VerifiedBySensibull",0,1,8,492,"['#expiry', '#indices', '#Nifty', '#nifty50', '#NiftyBank', '#OptionsTrading', '#sensex', '#tradingstrategy', '#StockMarket', '#VerifiedBySensibull']",[],[],https://pbs.twimg.com/profile_images/1627256478309691392/MnoLfvQi_normal.jpg
Grumpy Trader,@TraderGrumpy,2023-09-27T03:55:20.000Z,False,"Bank Nifty ...
44510 Sl#nifty50 #banknifty #BankNiftyOptions #BANKNIFTYFUTURE #nifty50  Follow us on Telegram  - http://t.me/tradergrumpy1",2,0,0,155,"['#nifty50', '#banknifty', '#BankNiftyOptions', '#BANKNIFTYFUTURE', '#nifty50']",[],[],https://pbs.twimg.com/profile_images/1524747759982899201/qvHy37em_normal.jpg
Jay,@niftywizard,2023-09-29T09:27:03.000Z,True,Nifty 50 pts cut… ,7,1,32,"8,855",[],[],['\\U0001f635\\u200d\\U0001f4ab'],https://pbs.twimg.com/profile_images/1412217103604613123/MqFHLw1I_normal.jpg
